target_id,mode,shots,metric_scope,metric_name,backend_name,noise_model_loaded,quantum_execution_scope,n_replicates,mean,sd,ci95_low,ci95_high,valid_bootstrap_replicates,ci_method,bootstrap_unit,bootstrap_replicates
MNIST_QNN_eff_su2_r1_d2_s43,exact,0,membership,confidence_auc,none,False,exact_full_model,1,0.44000000000000006,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,exact,0,membership,correctness_auc,none,False,exact_full_model,1,0.45000000000000007,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,exact,0,membership,entropy_auc,none,False,exact_full_model,1,0.55,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,exact,0,membership,loss_auc,none,False,exact_full_model,1,0.47,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,exact,0,membership,margin_auc,none,False,exact_full_model,1,0.38,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,exact,0,membership,max_probability_auc,none,False,exact_full_model,1,0.44000000000000006,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,exact,0,target,generalization_gap_accuracy,none,False,exact_full_model,1,-0.09999996423721313,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,exact,0,test,n_records,none,False,exact_full_model,1,10.0,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,exact,0,test,target_accuracy,none,False,exact_full_model,1,0.699999988079071,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,exact,0,test,target_loss,none,False,exact_full_model,1,0.7718613743782043,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,exact,0,train,n_records,none,False,exact_full_model,1,10.0,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,exact,0,train,target_accuracy,none,False,exact_full_model,1,0.6000000238418579,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,exact,0,train,target_loss,none,False,exact_full_model,1,0.7310524582862854,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,128,membership,confidence_auc,ibm_kingston,False,full_main_quantum_stack,1,0.55,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,128,membership,correctness_auc,ibm_kingston,False,full_main_quantum_stack,1,0.5,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,128,membership,entropy_auc,ibm_kingston,False,full_main_quantum_stack,1,0.6100000000000001,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,128,membership,loss_auc,ibm_kingston,False,full_main_quantum_stack,1,0.53,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,128,membership,margin_auc,ibm_kingston,False,full_main_quantum_stack,1,0.5,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,128,membership,max_probability_auc,ibm_kingston,False,full_main_quantum_stack,1,0.55,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,128,target,generalization_gap_accuracy,ibm_kingston,False,full_main_quantum_stack,1,0.0,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,128,test,n_records,ibm_kingston,False,full_main_quantum_stack,1,10.0,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,128,test,target_accuracy,ibm_kingston,False,full_main_quantum_stack,1,0.5,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,128,test,target_loss,ibm_kingston,False,full_main_quantum_stack,1,1.4895682334899902,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,128,train,n_records,ibm_kingston,False,full_main_quantum_stack,1,10.0,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,128,train,target_accuracy,ibm_kingston,False,full_main_quantum_stack,1,0.5,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,128,train,target_loss,ibm_kingston,False,full_main_quantum_stack,1,1.5306814908981323,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,noisy_shot,128,membership,confidence_auc,ibm_kingston,True,full_main_quantum_stack,1,0.55,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,noisy_shot,128,membership,correctness_auc,ibm_kingston,True,full_main_quantum_stack,1,0.5999999999999999,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,noisy_shot,128,membership,entropy_auc,ibm_kingston,True,full_main_quantum_stack,1,0.53,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,noisy_shot,128,membership,loss_auc,ibm_kingston,True,full_main_quantum_stack,1,0.58,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,noisy_shot,128,membership,margin_auc,ibm_kingston,True,full_main_quantum_stack,1,0.56,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,noisy_shot,128,membership,max_probability_auc,ibm_kingston,True,full_main_quantum_stack,1,0.55,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,noisy_shot,128,target,generalization_gap_accuracy,ibm_kingston,True,full_main_quantum_stack,1,0.19999998807907104,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,noisy_shot,128,test,n_records,ibm_kingston,True,full_main_quantum_stack,1,10.0,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,noisy_shot,128,test,target_accuracy,ibm_kingston,True,full_main_quantum_stack,1,0.30000001192092896,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,noisy_shot,128,test,target_loss,ibm_kingston,True,full_main_quantum_stack,1,1.695512056350708,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,noisy_shot,128,train,n_records,ibm_kingston,True,full_main_quantum_stack,1,10.0,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,noisy_shot,128,train,target_accuracy,ibm_kingston,True,full_main_quantum_stack,1,0.5,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
MNIST_QNN_eff_su2_r1_d2_s43,noisy_shot,128,train,target_loss,ibm_kingston,True,full_main_quantum_stack,1,1.3753979206085205,,,,0,not applicable: deterministic exact evaluation or one simulator seed,none,0
